,Date,Open,High,Low,Close,Adj Close,Volume,stop_loss
0,2024-07-31,115.5,117.88999938964844,114.83999633789062,116.44000244140625,116.44000244140625,3345800,-0.062449372250657414
1,2024-08-01,115.01000213623047,116.69000244140625,111.30999755859375,113.0999984741211,113.0999984741211,4260400,-0.062449372250657414
2,2024-08-02,109.88999938964844,109.91999816894531,106.19999694824219,107.25,107.25,5247300,-0.062449372250657414
3,2024-08-05,99.93000030517578,106.2300033569336,98.80000305175781,104.97000122070312,104.97000122070312,5975800,-0.062449372250657414
4,2024-08-06,105.63999938964844,107.22000122070312,103.51000213623047,105.47000122070312,105.47000122070312,4623000,-0.062449372250657414
5,2024-08-07,108.69999694824219,111.25,107.2699966430664,108.04000091552734,108.04000091552734,7819200,-0.062449372250657414
6,2024-08-08,115.08000183105469,118.06999969482422,111.0199966430664,114.05999755859375,114.05999755859375,9763000,-0.062449372250657414
7,2024-08-09,113.73999786376953,115.44999694824219,110.62999725341797,112.27999877929688,112.27999877929688,4515400,-0.062449372250657414
8,2024-08-12,113.05000305175781,113.19999694824219,110.0999984741211,112.16000366210938,112.16000366210938,3557600,-0.062449372250657414
9,2024-08-13,112.20999908447266,115.01499938964844,112.20999908447266,114.37000274658203,114.37000274658203,2816200,-0.062449372250657414
10,2024-08-14,114.80999755859375,115.3499984741211,113.2699966430664,114.1500015258789,114.1500015258789,2911800,-0.062449372250657414
11,2024-08-15,115.43000030517578,118.4000015258789,115.13999938964844,116.33000183105469,116.33000183105469,3846600,-0.062449372250657414
12,2024-08-16,116.23999786376953,116.41999816894531,114.7699966430664,114.9800033569336,114.9800033569336,2197900,-0.062449372250657414
13,2024-08-19,115.33999633789062,117.25,114.12999725341797,117.20999908447266,117.20999908447266,1872500,-0.062449372250657414
14,2024-08-20,116.69999694824219,117.51000213623047,115.73999786376953,116.0999984741211,116.0999984741211,1834400,-0.062449372250657414
15,2024-08-21,116.51000213623047,117.79000091552734,115.97000122070312,117.73999786376953,117.73999786376953,2223500,-0.062449372250657414
16,2024-08-22,117.5,118.72000122070312,115.52999877929688,115.62000274658203,115.62000274658203,2419000,-0.062449372250657414
17,2024-08-23,117.0,117.66500091552734,115.4800033569336,117.2300033569336,117.2300033569336,1926200,-0.062449372250657414
18,2024-08-26,116.41999816894531,117.58999633789062,116.20999908447266,116.73999786376953,116.73999786376953,1388700,-0.062449372250657414
19,2024-08-27,116.25,116.95999908447266,115.52999877929688,116.0199966430664,116.0199966430664,1284900,-0.062449372250657414
20,2024-08-28,115.5,116.48999786376953,112.26000213623047,113.41999816894531,113.41999816894531,1797600,-0.062449372250657414
21,2024-08-29,115.27999877929688,116.88999938964844,114.44999694824219,115.18000030517578,115.18000030517578,2328800,-0.062449372250657414
22,2024-08-30,117.22000122070312,117.97000122070312,114.66000366210938,116.26000213623047,116.26000213623047,2436600,-0.062449372250657414
23,2024-09-03,114.87000274658203,115.5009994506836,111.0999984741211,111.4800033569336,111.4800033569336,3355800,-0.062449372250657414
24,2024-09-04,110.7699966430664,111.4000015258789,108.54000091552734,108.6500015258789,108.6500015258789,3536800,-0.062449372250657414
25,2024-09-05,108.01000213623047,110.5,108.0,110.08999633789062,110.08999633789062,2701600,-0.062449372250657414
26,2024-09-06,109.87000274658203,110.96900177001953,105.44000244140625,107.19999694824219,107.19999694824219,3311300,-0.062449372250657414
27,2024-09-09,108.2699966430664,109.0199966430664,106.73999786376953,107.69999694824219,107.69999694824219,2720500,-0.062449372250657414
28,2024-09-10,108.45999908447266,110.19999694824219,107.0199966430664,108.12000274658203,108.12000274658203,2365200,-0.062449372250657414
